SSC-A,F4/80:Fluorescein (FITC),CD11c-biot:Qdot 605,Gr-1:APC,IgD:APC-Cy5.5,CD11b:APC-Cy7,I-Ad:PE,CD5:PE-Cy5,CD19:PE-Cy5.5,IgM:PE-Cy7
0.5926509,0.1610958,0.23687384,0.23950484,0.145046,0.20252346,0.5417849,0.25013664,0.685644,0.8249738
0.59147006,0.18278691,0.27227014,0.19792818,0.35664994,0.23569144,0.54367316,0.49703643,0.7196051,0.7393535
0.6714673,0.5572254,0.27980623,0.504282,0.20712045,0.47234264,0.2565903,0.27158102,0.18585853,0.18408285
0.49099398,0.14529166,0.11751745,0.24755742,0.20989415,0.24794629,0.13661855,0.17169268,0.20485145,0.18753889
0.7297434,0.79928887,0.50685304,0.18313774,0.38632625,0.70913744,0.48721272,0.46186876,0.29581147,0.4792108
0.5493447,0.1479019,0.17655584,0.1328452,0.14013061,0.25885615,0.12012423,0.6333135,0.19214338,0.19667107
0.7083931,0.47946045,0.25174937,0.58605325,0.20950393,0.4722288,0.24071237,0.18341963,0.21636444,0.1827838
0.6853969,0.8225692,0.44245595,0.19390936,0.49185967,0.8157394,0.4267012,0.45698935,0.1966839,0.4483239
0.7000931,0.52873987,0.31859496,0.29635537,0.21627669,0.557691,0.26863077,0.2181572,0.20938271,0.1827934
0.5185198,0.15848236,0.18137008,0.15126476,0.21843542,0.2389167,0.13087036,0.6063537,0.17515758,0.25307155
0.6980658,0.5551872,0.29212812,0.49570182,0.21559392,0.5014493,0.20956863,0.2647257,0.19643208,0.12060608
0.4871644,0.13901435,0.19750582,0.23982276,0.5168207,0.26902986,0.33460653,0.2067931,0.5678791,0.50218034
0.5330235,0.19362965,0.21187483,0.22424988,0.29894215,0.14695346,0.4507407,0.42192945,0.66698825,0.8142054
0.5455335,0.16477688,0.16109769,0.2253962,0.29170325,0.29465094,0.38818944,0.41694677,0.6619377,0.68833655
0.66555536,0.7884607,0.44117686,0.23175009,0.5161446,0.8208744,0.43846446,0.45372844,0.26248637,0.4823794
0.4681322,0.1506668,0.14468966,0.2646436,0.53664017,0.22876906,0.48442137,0.09650873,0.5876897,0.49509218
0.66887784,0.25722334,0.7058998,0.25427324,0.2764105,0.27626723,0.5601416,0.24463987,0.23832746,0.35817617
0.64674485,0.16897675,0.227277,0.77005064,0.32555422,0.39180598,0.18572643,0.37466323,0.16441038,0.07718964
0.54030895,0.18121013,0.18839397,0.25369024,0.21920498,0.25429973,0.49273035,0.2995131,0.6248014,0.7678291
0.51231414,0.18841639,0.20654038,0.23412886,0.16305818,0.286991,0.5859712,0.43432814,0.65450805,0.47320893
0.5230328,0.1728317,0.06347255,0.21624126,0.37092817,0.176339,0.42742026,0.45411074,0.65119004,0.6058439
0.5734927,0.1689667,0.23836718,0.21806405,0.1540001,0.117064014,0.5018143,0.47209564,0.7211215,0.7821043
0.7076697,0.8044237,0.46756533,0.1430105,0.40874857,0.78051764,0.48411733,0.49394646,0.2983069,0.49398485
0.5998201,0.16805384,0.2727434,0.24896061,0.20934957,0.24158931,0.17732294,0.19637348,0.2178172,0.07831087
0.6947531,0.78953075,0.469923,0.23892213,0.45504826,0.88260037,0.43090108,0.46189147,0.29947925,0.4910476
0.61745197,0.1814537,0.24646764,0.20433511,0.250529,0.09732121,0.5797898,0.5125054,0.6343958,0.8530506
0.70233744,0.79401726,0.59161395,0.16523822,0.4934667,0.78339887,0.5344198,0.5099814,0.30245683,0.48995084
0.5345858,0.13298927,0.19866756,0.253828,0.18412143,0.25124714,0.393242,0.2641631,0.61674994,0.79201275
0.52527267,0.16565263,0.25786936,0.24626459,0.53788733,0.20047061,0.53089094,0.2355968,0.56874347,0.40623015
0.53688484,0.15064338,0.18281107,0.24898532,0.22975051,0.1732078,0.4631622,0.2698238,0.60415316,0.761234
0.69529265,0.79609895,0.47690305,0.27540857,0.4772612,0.8837965,0.4378361,0.44283658,0.2919911,0.47124135
0.7312912,0.8242911,0.5026361,0.24170037,0.51716053,0.9004201,0.46979222,0.48194048,0.31204402,0.5415419
0.52532965,0.15338108,0.17412616,0.2308223,0.5364341,0.18899868,0.5150694,0.3608308,0.5781479,0.65996337
0.68438935,0.78746015,0.43240553,0.25786787,0.4629085,0.8736097,0.4005603,0.42757174,0.2750789,0.5371148
0.72680223,0.8064207,0.5404269,0.22961591,0.53241163,0.86866874,0.50579315,0.48190913,0.28573427,0.5030558
0.62661225,0.2442215,0.37338105,0.25545445,0.3685291,0.6500446,0.6436018,0.24976307,0.24867614,0.39196432
0.7453198,0.8343703,0.50521326,0.2616372,0.5274632,0.88697034,0.450641,0.46925247,0.3500423,0.5627949
0.67557585,0.77011675,0.42261732,0.26526946,0.35612532,0.83949876,0.42591748,0.41911653,0.21627001,0.44167477
0.6860658,0.7895846,0.4578713,0.23653793,0.52078146,0.8538653,0.42920032,0.44172132,0.31291834,0.5070751
0.58711743,0.23417147,0.16391435,-0.01855743,0.17301099,0.2680394,0.22985192,0.7256608,0.034295164,0.28740007
0.5433821,0.13724953,0.20688501,0.23368333,0.18757167,0.19803423,0.503274,0.37706608,0.65352386,0.76422584
0.5440893,0.14936791,0.18331344,0.2617054,0.18448351,0.11458975,0.5929405,0.22010833,0.69787323,0.82193446
0.687543,0.8031403,0.46290046,0.1933114,0.4460388,0.8137609,0.43626323,0.4742163,0.25785312,0.42526206
0.4718673,0.12439463,0.18715774,0.2563657,0.26566428,0.21567693,0.4734603,0.106641814,0.47426537,0.33189088
0.50528294,0.13444391,0.2053354,0.25171077,0.5547748,0.23535529,0.4302515,0.1861591,0.59944266,0.47261962
0.5210979,0.17062534,0.19420561,0.24967752,0.525308,0.1808991,0.48794866,0.15094724,0.5354113,0.49317476
0.59950083,0.1710887,0.19901584,0.22743146,0.16466133,0.27072263,0.57462525,0.47430092,0.7003438,0.7527929
0.71109957,0.80741113,0.5775356,0.13902573,0.4627875,0.871446,0.5548982,0.5483603,0.27380955,0.4993598
0.71135205,0.55193734,0.27380234,0.2784674,0.23773257,0.6112482,0.25928643,0.1534314,0.22429678,0.25535524
0.5052136,0.12062472,0.41125727,0.2598832,0.20415424,0.3235541,0.1526022,0.122269265,0.2254213,0.15000351
0.5442765,0.12504433,0.473022,0.37014425,0.24361235,0.22112826,0.31264895,0.23350172,0.21061146,0.17922112
0.5780163,0.19199674,0.25158247,0.23605722,0.31961358,0.2500878,0.5504658,0.4105263,0.6121155,0.7331942
0.74362713,0.5416143,0.35009673,0.3438212,0.23568016,0.46351662,0.27566317,0.21789709,0.22360621,0.21208975
0.46922725,0.13667727,0.1942857,0.258484,0.4686259,0.2362078,0.36249068,0.09849456,0.54524976,0.6142086
0.57387465,0.18935135,0.26324126,0.19298226,0.21976635,0.21524444,0.44874728,0.41638207,0.5474005,0.6101217
0.48741335,0.15294412,0.09807486,0.1531599,0.21443406,0.2003779,0.10461773,0.5787605,0.15120311,0.21873869
0.5395743,0.154405,0.18708877,0.19668666,0.2237723,0.19223641,0.47779396,0.4748502,0.67014325,0.5894887
0.54465073,0.15485778,0.1863231,-0.018709224,0.17016824,0.23925611,0.18862185,0.70912784,0.06330794,0.21060197
0.52424526,0.15398553,0.17242017,0.23512577,0.46497393,0.26512364,0.55654275,0.24698879,0.5465895,0.40425014
0.49552798,0.1689548,0.13501179,0.25948647,0.6066427,0.21409844,0.4354158,0.17541902,0.58548427,0.48665306
0.6907834,0.7880118,0.45465755,0.19685216,0.4595761,0.8354669,0.44286498,0.46946862,0.2773465,0.478974
0.5683487,0.15071633,0.21391621,0.19578198,0.28612462,0.11883785,0.3949536,0.50011384,0.6463123,0.77300614
0.49734637,0.12913387,0.22062026,0.25657913,0.23208587,0.358829,0.13088246,0.16751426,0.21536718,0.18419145
0.71203256,0.80274504,0.5453151,0.16531387,0.5083113,0.79501927,0.5179505,0.50441897,0.27193087,0.4968366
0.6870452,0.76931953,0.42722562,0.24871822,0.33709818,0.80905247,0.39938977,0.43214288,0.2714085,0.49254408
0.74879515,0.49482083,0.30266887,0.4372455,0.21620882,0.49173075,0.26002318,0.23400082,0.20774646,0.24794516
0.6529114,0.18360308,0.29887533,0.25766298,0.26681727,0.3182596,0.16383606,0.2188926,0.22417739,0.18917617
0.7052963,0.498352,0.2940924,0.31886828,0.21597989,0.29335046,0.17722754,0.2404704,0.19695686,0.1378314
0.46621254,0.12953518,0.16327614,0.26011705,0.20071265,0.2676541,0.1247408,0.08527712,0.22303043,0.12797686
0.69572806,0.7666047,0.49917784,0.19752517,0.40392363,0.7850294,0.463404,0.45860034,0.33541796,0.5925062
0.548855,0.13695739,0.183155,0.24195112,0.13736008,0.29336706,0.52591187,0.46010014,0.6179187,0.5304277
0.7016132,0.812937,0.44485125,0.25697562,0.50494593,0.8828758,0.41749915,0.45250484,0.34204248,0.60115653
0.7393671,0.7854721,0.48145682,0.26126087,0.4879282,0.9073425,0.46149546,0.4816819,0.25638556,0.50300074
0.7174476,0.86559606,0.4883645,0.23377173,0.52412885,0.92045045,0.46708688,0.5105374,0.23316142,0.53567886
0.556137,0.16358714,0.2434204,0.26409978,0.1823906,0.18260951,0.4160037,0.15143818,0.60739,0.85902876
0.69861454,0.5462289,0.26025826,0.2600581,0.2549091,0.4698183,0.28173894,0.19043846,0.22636274,0.10492456
0.70015013,0.806082,0.5051678,0.2584091,0.46887138,0.8467052,0.45388645,0.44977152,0.2706973,0.4528055
0.58037984,0.117474176,0.1774575,0.25304,0.20420666,0.24584661,0.1564704,0.16096526,0.20532967,0.1419021
0.48231673,0.15997873,0.16515467,0.26469356,0.5313804,0.18489064,0.45239943,0.070758596,0.5908114,0.50360966
0.6949629,0.51950645,0.25570038,0.61106026,0.16573565,0.3656825,0.21681884,0.20489994,0.22919427,0.1236723
0.5952756,0.1975301,0.19081445,0.072074026,0.23262589,0.2190002,0.12858911,0.66731423,0.1458634,0.30462542
0.54827076,0.14137052,0.0894491,0.23257585,0.5077325,0.263927,0.57291275,0.32388806,0.603048,0.64360756
0.5623351,0.1601776,0.14544392,0.16489573,0.1644216,0.25137305,0.5266295,0.52553123,0.67279,0.7779452
0.6882721,0.7770773,0.48513046,0.23546953,0.42791685,0.81193435,0.44582558,0.44741654,0.2489795,0.45384258
0.47472274,0.09455569,0.108186126,0.25661287,0.20814534,0.29540822,0.1028161,0.12804997,0.20118001,0.09096996
0.6327165,0.44422585,0.30993485,0.28817448,0.32774183,0.7969925,0.56104213,0.1528801,0.23300146,0.39093316
0.75388587,0.8967856,0.54084235,0.29054257,0.5670604,0.95473266,0.517747,0.52440786,0.298362,0.54453254
0.55009866,0.09339908,0.13463628,0.23276542,0.2008285,0.21926229,0.620159,0.42401752,0.6569491,0.6217166
0.47547084,0.113866195,0.08706138,0.25248906,0.50780797,0.21902622,0.49738592,0.18792444,0.6276509,0.49113616
0.7295836,0.84933907,0.4795771,0.23805197,0.49100915,0.849532,0.45137367,0.46073663,0.22973502,0.47828063
0.5829738,0.17245167,0.29249907,0.2271138,0.09078199,0.038795162,0.39621893,0.44802523,0.75470865,0.92484313
0.5371879,0.1546206,0.13598102,0.20474948,0.14876796,0.23160908,0.50472355,0.49231374,0.6630086,0.71334493
0.4909138,0.11158042,0.08162843,0.25279024,0.29093796,0.14909789,0.47182566,0.19051416,0.73259693,0.6527441
0.4969708,0.13165705,0.13980985,0.09858156,0.13609555,0.23304534,0.16095714,0.65326583,0.06862862,0.2770339
0.56668305,0.37081924,0.70278114,0.21697801,0.2324349,0.5526049,0.6156922,0.5149209,0.21982457,0.279312
0.71109116,0.7980917,0.5535489,0.21993788,0.43699783,0.8210113,0.4898426,0.47298512,0.2588577,0.43910566
0.75687164,0.10471448,0.2134479,0.26317376,0.19738431,0.23649007,0.14968847,0.11339416,0.22629924,0.12745993
0.6140433,0.18918826,0.5924068,0.25061408,0.25455636,0.30438074,0.48329577,0.15788886,0.21925761,0.19441894
0.54437,0.20371819,0.24267317,0.24238397,0.1613488,0.20889235,0.49704158,0.42893144,0.6698257,0.6785374
0.4981693,0.14806691,0.14152193,0.057763856,0.15994585,0.21335275,0.13952002,0.67400223,0.18879075,0.06890749
0.59519196,0.117386855,0.18840116,0.19800688,0.13302577,0.37857732,0.55337,0.52459484,0.7103448,0.85449094
0.69528264,0.80196136,0.4727178,0.20315461,0.40021244,0.74268484,0.44260395,0.45260084,0.23441614,0.41586298
0.50889444,0.18103479,0.18600567,0.25039616,0.25327787,0.14133836,0.5157126,0.17886972,0.56083703,0.83266306
0.6689564,0.52256185,0.32317585,0.269491,0.24191923,0.5402715,0.19591863,0.20127188,0.22380942,0.14233318
0.6821827,0.7277976,0.42631173,0.27988598,0.35098702,0.8531823,0.42003953,0.4360153,0.25241733,0.49545705
0.6378493,0.24525425,0.58180755,0.2513293,0.32136777,0.71754795,0.6264458,0.2249833,0.29174894,0.4018097
0.49383208,0.18217109,0.18272205,0.25958616,0.56937724,0.15926753,0.45056483,0.16585766,0.62256145,0.6920685
0.7109649,0.71682614,0.46923536,0.23663574,0.29147914,0.7951243,0.41943598,0.41780913,0.25711712,0.40146136
0.59059757,0.1569291,0.22872886,0.23287177,0.19592847,0.2266515,0.59737176,0.43196133,0.66995317,0.7330743
0.718235,0.50009793,0.21264713,0.57630855,0.23448257,0.35113496,0.26475194,0.2192595,0.21987835,0.10626144
0.5248738,0.15735532,0.21213129,0.25747678,0.5568936,0.2670412,0.5456563,0.1835124,0.60964465,0.66459537
0.6793056,0.3760026,0.48372298,0.28810835,0.35011467,0.76127404,0.567099,0.24245073,0.27254465,0.37492144
0.6461852,0.122264564,0.28715342,0.24626845,0.22403279,0.25947317,0.19419074,0.20609389,0.21470553,0.1601089
0.5760694,0.14927596,0.27433342,0.21031633,0.2069356,0.13315518,0.5513951,0.45182112,0.6460339,0.7538658
0.5021834,0.16814259,0.168906,0.25744307,0.34162593,0.24158354,0.42837283,0.1731143,0.5388311,0.43837747
0.5780163,0.17252861,0.18091866,0.22921965,0.18718585,0.29798087,0.42696786,0.47564152,0.6587706,0.7125867
0.5407956,0.1640075,0.28973606,0.25030926,0.22184235,0.29687428,0.1515955,0.17462157,0.20958297,0.14958672
0.5271843,0.12892486,0.25634724,0.2295634,0.211423,0.089075975,0.3729341,0.46112925,0.63819385,0.81155986
0.6640444,0.7345603,0.4325181,0.3243483,0.5664336,0.89118004,0.3264553,0.3919497,0.36683732,0.53296125
0.52401507,0.12980643,0.18746094,0.24865866,0.17893942,0.24559483,0.5123741,0.20308256,0.6486685,0.1595994
0.6460364,0.7343534,0.40740696,0.2676909,0.428433,0.8169806,0.34137878,0.34034425,0.26994842,0.44145682
0.6859345,0.8138458,0.46700582,0.12271156,0.5766178,0.84233105,0.47827503,0.5216756,0.25369757,0.4881483
0.48889303,0.1773383,0.19325122,0.2525633,0.5879898,0.20736496,0.44611806,0.16000605,0.5635599,0.62013614
0.48658106,0.13334684,0.34112704,0.25434312,0.24555479,0.23125711,0.12001157,0.14529258,0.21807322,0.15583406
0.5370874,0.15500936,0.08426904,0.20612797,0.3984497,0.22888501,0.5048883,0.46316513,0.6403959,0.6601645
0.5333381,0.13576122,0.1656016,0.25384992,0.21066907,0.28201553,0.132561,0.16799796,0.22150685,0.1044257
0.652061,0.5417363,0.27614975,0.35345784,0.22388232,0.5538812,0.2684229,0.18200372,0.22417553,0.12639992
0.7138803,0.5471676,0.29218322,0.25024465,0.26215822,0.55432975,0.24424301,0.18410034,0.23375456,0.19031423
0.56107855,0.15804954,0.22421335,0.23083273,0.1754043,0.001984777,0.4834562,0.41976622,0.7003926,0.8455365
0.5292789,0.18449062,0.19413126,0.23810346,0.4133571,0.1332418,0.47847894,0.38197166,0.66071916,0.77517
0.5182146,0.14572099,0.13423546,0.25835893,0.24132733,0.23215754,0.17299531,0.43820125,0.20376308,0.26451552
0.7011942,0.7930746,0.5146932,0.163869,0.50230974,0.819044,0.48809937,0.50939643,0.29184842,0.44856077
0.7215587,0.78686273,0.60054994,0.12381024,0.44726834,0.79686755,0.57380915,0.54006773,0.27980265,0.4648963
0.667933,0.15396386,0.2627228,0.25362176,0.22568163,0.24195862,0.2164419,0.24195218,0.21669717,0.16738956
0.54576504,0.21010625,0.16316997,0.2450446,0.45381826,0.14085989,0.17566879,0.27566326,0.6919366,0.83090806
0.6887943,0.8037679,0.46645314,0.3526553,0.50340426,0.9005316,0.46884304,0.489808,0.2899368,0.51334107
0.54324037,0.14903063,0.19815654,0.24162537,0.19537205,0.25601625,0.487016,0.39342225,0.64657825,0.56402236
0.49123427,0.1325148,0.23033252,0.26205254,0.21627724,0.24432847,0.13684641,0.13568266,0.22572452,0.07716435
0.65489304,0.45547035,0.29059175,0.27856013,0.30553743,0.78594303,0.533256,0.27116135,0.2279053,0.381706
0.69676185,0.8458045,0.40646508,0.22226866,0.48316956,0.8768689,0.41994557,0.45894533,0.24964683,0.47674537
0.72015333,0.8153002,0.51996934,0.21390268,0.5453435,0.8389599,0.48735592,0.49052987,0.33908507,0.5537623
0.5721615,0.20675969,0.2506994,0.193907,0.19802505,0.13088113,0.38495845,0.4780356,0.65744334,0.8522938
0.67184913,0.7280482,0.5005291,0.24406938,0.42471436,0.84671134,0.4605929,0.47067183,0.25964338,0.41505694
0.5844153,0.14069688,0.15306416,0.24380082,0.1412861,0.12073773,0.45377836,0.26099566,0.6627855,0.8558905
0.6697096,0.7942574,0.39452487,0.25187382,0.41945633,0.8497509,0.39276898,0.43490297,0.2647396,0.4262538
0.6575862,0.7061569,0.47066423,0.27238888,0.5071214,0.8709885,0.46683368,0.49243832,0.34768248,0.56449074
0.6667914,0.81222755,0.4565803,0.33903572,0.46668884,0.8968907,0.40696725,0.4418655,0.2427596,0.48505622
0.55521894,0.11992973,0.17156558,0.25485957,0.23172253,0.22267385,0.5602263,0.13122286,0.64945173,0.72680926
0.71485996,0.56021273,0.30678388,0.25708902,0.22324193,0.5256548,0.24046293,0.20389263,0.21358551,0.15137589
0.5163071,0.12877502,0.18309568,0.11733757,0.22337471,0.20969942,0.12878625,0.6392458,0.17023163,0.110708185
0.7875718,0.24260356,0.38669977,0.23317197,0.28753656,0.24646512,0.25523132,0.33097085,0.22856288,0.3083514
0.5148052,0.15618211,0.38212883,0.4008949,0.21879728,0.24652335,0.21619287,0.22823706,0.22331938,0.0911496
0.6759773,0.7310368,0.44743267,0.15844822,0.4060577,0.78404176,0.5096463,0.4879988,0.24521488,0.45613617
0.719164,0.8026368,0.49574253,0.15359837,0.3653254,0.677336,0.48963034,0.49321792,0.3833159,0.53409207
0.72242606,0.8125463,0.50845444,0.20238511,0.44065958,0.8052128,0.46410155,0.4759765,0.25008127,0.42245704
0.5016812,0.10853181,0.095222145,0.24187876,0.4111165,0.27370006,0.54426223,0.19148454,0.54446757,0.28894287
0.5554286,0.13105386,0.17410363,0.2142572,0.33108222,0.17602555,0.5296999,0.42414397,0.6473396,0.74184173
0.5154967,0.15736753,0.216552,0.2344362,0.5966376,0.19382372,0.44615284,0.21907765,0.58920574,0.64182633
0.5466836,0.19839275,0.19512421,0.20596558,0.22134782,0.16332136,0.6192145,0.45831376,0.6562144,0.69004714
0.49674386,0.14843589,0.20850886,0.26925087,0.21210103,0.37935573,0.136194,0.1883269,0.20940922,0.20745437
0.57900834,0.15424208,0.13810575,0.23105593,0.23067771,0.1906242,0.42072016,0.29813504,0.6452997,0.8568176
0.680865,0.5102156,0.28508946,0.4270324,0.30007547,0.5029627,0.2363052,0.190348,0.20613421,0.13990694
0.69582695,0.80851024,0.4765963,0.13913007,0.55067253,0.82100147,0.48133308,0.5178978,0.3208554,0.51985824
0.6932933,0.815909,0.4497775,0.21133281,0.47557133,0.80645543,0.4582372,0.4662527,0.2893158,0.45077825
0.63328284,0.16005619,0.24769792,0.72751814,0.17681979,0.4244994,0.17646562,0.26927817,0.18104981,0.20168343
0.568017,0.13787386,0.08329238,0.2334612,0.17126526,0.037258662,0.40934768,0.4190168,0.6799475,0.90170664
0.7257341,0.5694196,0.3060911,0.29156733,0.24368359,0.6312848,0.2306941,0.23843393,0.21288915,0.27378774
0.57317954,0.10495612,0.1989668,0.2244119,0.18355408,0.17097624,0.48658457,0.45058483,0.66539943,0.81398684
0.5612366,0.1536142,0.09092103,0.23861772,0.31809556,0.18525857,0.49701732,0.39480782,0.6306825,0.68106586
0.52729607,0.16520119,0.20455645,0.22057647,0.22085644,0.19373298,0.5583535,0.42554668,0.62893265,0.7818181
0.6878111,0.52384883,0.24190657,0.34212416,0.25110087,0.47936788,0.19012628,0.25023195,0.21055627,0.1367074
0.4954516,0.1401618,0.25204736,0.2570669,0.5294404,0.17145248,0.406145,0.12909229,0.5619673,0.7806559
0.6646728,0.47964746,0.36305928,0.3005737,0.24333917,0.5286309,0.20525262,0.15996832,0.24185464,0.13280123
0.53566515,0.1399547,0.13856126,0.24537197,0.24456851,0.219552,0.5114866,0.35741612,0.6320599,0.57812583
0.652634,0.18723238,0.2566685,0.80827093,0.23520358,0.6115712,0.15397774,0.33128,0.17782855,0.20757873
0.6987585,0.51461947,0.27491373,0.51937646,0.1794333,0.36619386,0.20913677,0.22901122,0.20718604,0.11168728
0.6472032,0.3739972,0.35012147,0.27312142,0.34374082,0.75601864,0.4564305,0.23508078,0.2437033,0.38774472
0.65028995,0.14058776,0.23476121,0.25617525,0.20297486,0.23485434,0.21410689,0.18085726,0.2116403,0.124557525
0.54965633,0.12473262,0.10975374,0.24740002,0.5450466,0.23099636,0.5060635,0.22813031,0.5616948,0.50460976
0.5274625,0.119790286,0.15660399,0.3035859,0.2227941,0.3225703,0.089216545,0.14288633,0.23198037,0.15637451
0.702531,0.8045301,0.45576364,0.28866652,0.45560765,0.85165566,0.39789897,0.43263292,0.26188052,0.48575747
0.52086085,0.17503901,0.16810009,0.24339192,0.5930353,0.13159633,0.4492218,0.19883394,0.5622899,0.57636374
0.52555597,0.14673415,0.15543035,0.24807619,0.20992137,0.19633766,0.59221447,0.44075882,0.6389253,0.72153836
0.51972705,0.18898207,0.0743218,0.23377194,0.16451703,0.2338287,0.40583736,0.42604423,0.6296321,0.73638123
0.5143624,0.12401633,0.14500473,0.24787603,0.58408916,0.17043138,0.44056842,0.16628715,0.576072,0.55161583
0.6876502,0.51159465,0.26506576,0.5268136,0.23052646,0.4242614,0.19353038,0.19283691,0.22823943,0.14061931
0.7096099,0.51380044,0.24326606,0.59244937,0.3067195,0.33157808,0.16127357,0.1757461,0.21180156,0.15115102
0.5559709,0.15119468,0.68895,0.25808045,0.22813217,0.5634903,0.4557211,0.12854627,0.22986847,0.18977253
0.50604355,0.14764898,0.15799382,0.2612875,0.5895716,0.09792739,0.3359266,0.11590304,0.5313687,0.7589128
0.6472523,0.43562898,0.4431619,0.24127696,0.31558862,0.71859175,0.49232608,0.34932074,0.2206528,0.29675207
0.71892333,0.7933134,0.46761197,0.26821795,0.5487725,0.91128534,0.43868983,0.46675903,0.29699403,0.5171467
0.55280036,0.15091002,0.124469675,0.1931826,0.17669688,0.23770252,0.1276575,0.5696116,0.20722434,0.29446948
0.68780035,0.81140536,0.42758265,0.2818474,0.4466364,0.83488953,0.4094972,0.4246361,0.3078012,0.46723485
0.7284187,0.8439788,0.49497253,0.16874723,0.55448157,0.8770739,0.49729228,0.5145596,0.36700296,0.6033994
0.6479676,0.24148402,0.643464,0.26359227,0.30206424,0.75993836,0.5974379,0.19840895,0.24150813,0.3416984
0.5568,0.17640156,0.24916172,0.24206242,0.197366,0.1601099,0.5112071,0.4448444,0.66136616,0.8110211
0.5155595,0.1381434,0.23306379,0.25831506,0.21348172,0.24492559,0.08926335,0.10462794,0.21554558,0.1772469
0.48108912,0.15176795,0.24834979,0.24916355,0.2148177,0.24274509,0.10316343,0.1448436,0.23506513,0.11045471
0.5577853,0.14660561,0.16959628,0.23960268,0.16425411,0.1850328,0.56212133,0.40605408,0.62547684,0.7186058
0.70100635,0.54454327,0.27590483,0.32273707,0.21206814,0.52572584,0.22015412,0.23862465,0.20354623,0.07310208
0.66426307,0.7103068,0.48652816,0.23470293,0.51342297,0.8236351,0.4256074,0.42496586,0.34145048,0.5223621
0.5036748,0.12509124,0.13852528,0.2615154,0.61414534,0.11481283,0.4104308,0.10676144,0.6134511,0.7367347
0.504027,0.13034837,0.14501612,0.2520724,0.24006915,0.24809007,0.10623173,0.14129363,0.2114965,0.1555371
0.59193283,0.18922436,0.24312386,0.24617471,0.27182347,0.20578234,0.15941776,0.23347612,0.21991521,0.2883108
0.6846896,0.7986278,0.4629753,0.18012725,0.48424363,0.83894557,0.4465757,0.4600928,0.25700542,0.4482542
0.5604053,0.17430899,0.20142025,0.24655676,0.19398111,0.23719315,0.4718124,0.31004423,0.6477262,0.6225889
0.489868,0.10266107,0.27445963,0.2574418,0.20951822,0.33355036,0.11923381,0.120836966,0.23460557,0.1315835
0.6494163,0.4852584,0.36300504,0.24531068,0.35989103,0.74729323,0.53321123,0.2867608,0.2426933,0.42217213
0.4968195,0.14822768,0.2510614,0.25689524,0.5245107,0.23125218,0.53824717,0.19054888,0.59729874,0.5694197
0.5249308,0.1332925,0.15530898,0.21426384,0.3026776,0.18877193,0.43764174,0.48419228,0.6524168,0.68158156
0.5426705,0.15482749,0.23922294,0.24468361,0.50506204,0.124324545,0.5412035,0.2904402,0.60207796,0.6997566
0.51858056,0.11996623,0.21335788,0.07781797,0.17249735,0.24977323,0.22837135,0.66012776,0.14485195,0.28256738
0.50458694,0.15374874,0.21330689,0.26454267,0.21176234,0.30655462,0.15448478,0.14970826,0.2015503,0.1432775
0.5524553,0.13881353,0.19638005,0.26486203,0.451838,0.15317221,0.50595534,0.052443426,0.60217625,0.6903279
0.69504285,0.7641627,0.33844474,0.27281168,0.4764998,0.8658039,0.40246588,0.437227,0.25219083,0.40970194
0.691974,0.7859408,0.47354543,0.21674727,0.44704214,0.7522526,0.4662908,0.47140047,0.20828141,0.43976778
0.5267373,0.13664274,0.15635186,0.25774094,0.24471353,0.24110743,0.0994077,0.18576416,0.2110833,0.19945781
0.634538,0.14014989,0.62034243,0.25866053,0.2712985,0.7177013,0.5715259,0.16779532,0.23487866,0.38098636
0.5056295,0.13650453,0.15415087,0.24995364,0.5620433,0.21824603,0.49037802,0.2022657,0.6324503,0.6687654
0.5596469,0.16506985,0.20237634,0.22132297,0.27973437,0.25578704,0.45231667,0.41509396,0.6505143,0.6185682
0.5660842,0.22076494,0.13845854,0.2532682,0.14579557,0.34192356,0.52464247,0.2568233,0.6769886,0.8332052
0.6950629,0.56648386,0.28409144,0.42057326,0.20964082,0.5313736,0.23678236,0.20321682,0.2310264,0.19891857
0.789662,0.2596398,0.34222376,0.24693596,0.292896,0.24687041,0.25476128,0.29325032,0.22408961,0.3890324
0.6979398,0.52253145,0.32663584,0.2522171,0.2407871,0.50882226,0.2565108,0.22118232,0.20640913,0.18510486
0.60509783,0.27668852,0.46409732,0.27362448,0.295986,0.70009434,0.661554,0.12924944,0.25123766,0.31378973
0.6782798,0.7815114,0.45561618,0.18914993,0.55276114,0.789948,0.39441907,0.45924437,0.24574062,0.47455335
0.5090278,0.12198552,0.1496975,0.25738266,0.20837736,0.26774707,0.10425175,0.118455686,0.21471712,0.20471187
0.69597536,0.752061,0.48764974,0.23432715,0.40996423,0.80428576,0.44847876,0.44155014,0.2737125,0.38859832
0.5154967,0.110628396,0.117827624,0.25670397,0.5034881,0.23136848,0.61070585,0.1315503,0.5774067,0.5830985
0.60313904,0.14252806,0.21515186,0.25238562,0.21917105,0.33547938,0.46950623,0.11986381,0.7093175,0.80498224
0.6828299,0.50896204,0.2695632,0.28038675,0.2437554,0.55896837,0.24482657,0.16013725,0.22191496,0.12132279
0.7112763,0.8018234,0.46114215,0.25040382,0.51319015,0.8575079,0.4558273,0.44928336,0.4271971,0.5011026
